BoutStart (s),BoutEnd (s),BoutDuration (s),IBI (s),AverageFrequency (Hz),InstantaneousFrequencies,Threshold,Condition,Filename,Group,FishID,SourcePath
653.0968,655.094,1.9972,1.0942000000000007,18.34439103358085,"[21.186440677966104, 23.419203747072597, 10.427528675703858]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
655.2064,655.3574,0.151,0.1123999999999796,23.136040988418635,"[24.390243902439025, 21.88183807439825]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
655.4838,656.1748,0.691,0.1263999999999896,19.45931851323088,"[20.79002079002079, 23.980815347721823, 21.413276231263385, 20.242914979757085, 10.869565217391305]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
689.9522,690.1566,0.2044,33.77739999999994,17.922469110406976,"[9.718172983479105, 22.72727272727273, 21.321961620469086]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
690.2702,690.4772,0.207,0.1136000000000194,18.731864550273222,"[23.52941176470588, 10.416666666666666, 21.05263157894737, 10.672358591248665, 10.822510822510823, 22.172949002217294, 20.66115702479339, 20.28397565922921, 10.277492291880781, 24.630541871921185, 24.752475247524753, 25.510204081632654]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
690.5844,690.6084,0.024,0.1071999999999206,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
690.7206,691.2458,0.5252,0.1122000000000298,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
691.364,691.5616,0.1976,0.1182000000000016,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
691.7288,692.4966,0.7678,0.1671999999999798,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
702.61,702.8396,0.2296,10.11340000000007,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
704.0714,704.4052,0.3338,1.231800000000021,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
704.8786,705.098,0.2194,0.4733999999999696,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
705.225,705.245,0.02,0.1270000000000664,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
705.3972,705.5102,0.113,0.1521999999999934,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
713.8192,714.042,0.2228,8.308999999999969,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
726.1674,726.9142,0.7468,12.125400000000012,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
727.0166,727.0832,0.0666,0.1023999999999887,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
728.326,728.5442,0.2182,1.2427999999999884,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
728.6636,728.9706,0.307,0.1193999999999277,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
729.1332,729.1496,0.0164,0.1625999999999976,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
729.2672,730.3038,1.0366,0.1176000000000385,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
730.4704,730.6282,0.1578,0.1666000000000167,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
730.7976,731.218,0.4204,0.169399999999996,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
746.7776,746.8922,0.1146,15.559600000000046,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
747.5394,747.7366,0.1972,0.647199999999998,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
747.9726,747.9926,0.02,0.2360000000001036,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
748.5204,748.977,0.4566,0.5277999999999565,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
749.1336,749.1568,0.0232,0.1566000000000258,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
749.325,749.3476,0.0226,0.1682000000000698,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
749.4566,749.7094,0.2528,0.1089999999999236,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
754.1654,754.2318,0.0664,4.456000000000017,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
754.4006,754.7812,0.3806,0.1688000000000329,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
754.9402,755.4466,0.5064,0.1589999999999918,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
755.5932,755.6592,0.066,0.1466000000000349,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
755.8206,755.8896,0.069,0.1613999999999578,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
756.2566,756.6562,0.3996,0.3670000000000755,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
756.9554,757.3876,0.4322,0.2992000000000416,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
759.2412,759.3008,0.0596,1.8536000000000288,,[],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
2.9492,2.9688,0.0198,,25.64102564102564,[25.641025641025642],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
19.5346,19.5536,0.019,16.565800000000003,76.15799943165672,"[65.35947712418302, 86.95652173913044]",50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
20.7562,20.8636,0.1074,1.2026000000000003,40.98360655737704,[40.983606557377044],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
37.5094,37.5244,0.015,16.645799999999998,23.20235576586616,"[23.31002331002331, 23.094688221709006]",50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
37.8602,37.8792,0.019,0.335799999999999,13.404825737265416,[13.404825737265416],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
45.875,45.894,0.019,7.995800000000003,20.333550236898013,"[12.004801920768308, 23.809523809523807, 35.3356890459364, 14.124293785310734, 16.39344262295082]",50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
101.9266,101.9466,0.02,56.0326,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
102.9154,103.0116,0.0962,0.9688000000000015,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
107.7726,107.7924,0.0198,4.760999999999996,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
107.899,108.009,0.11,0.1066000000000002,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
112.5334,112.538,0.0046,4.5244,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
113.737,113.759,0.022,1.198999999999998,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
117.6724,117.6922,0.0198,3.913399999999996,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
126.4884,126.5084,0.02,8.796199999999999,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
126.7072,126.7648,0.0576,0.1988000000000056,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
127.0016,127.0158,0.0142,0.2368000000000023,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
127.2016,127.2208,0.0192,0.1858000000000004,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
127.9244,127.9432,0.0188,0.7036000000000087,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
128.2716,128.395,0.1234,0.328400000000002,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
132.0434,132.0656,0.0222,3.648399999999981,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
183.1496,183.1688,0.0192,51.084,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
183.3222,183.4514,0.1292,0.1534000000000048,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
183.6624,183.6808,0.0184,0.2109999999999843,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
184.3336,184.3528,0.0192,0.652799999999985,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
184.5068,184.5222,0.0154,0.1539999999999963,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
184.9344,184.9534,0.019,0.4122000000000128,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
185.6694,185.6882,0.0188,0.7160000000000082,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
186.0714,186.0896,0.0182,0.3832000000000164,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
186.6566,186.6756,0.019,0.5670000000000073,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
192.9492,192.969,0.0198,6.273599999999988,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
258.6612,258.6812,0.02,65.69220000000001,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
258.8092,258.8286,0.0194,0.1279999999999859,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
274.8362,274.8562,0.02,16.007600000000025,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
294.7414,294.7606,0.0192,19.8852,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
309.6592,309.6782,0.019,14.898599999999988,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
309.8878,309.9036,0.0158,0.2096000000000231,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
320.3306,320.3506,0.02,10.42700000000002,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
320.5694,320.5848,0.0154,0.2187999999999874,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
320.713,320.7732,0.0602,0.1282000000000493,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
329.0188,329.0382,0.0194,8.245600000000024,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
329.1842,329.2058,0.0216,0.1459999999999581,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
337.4708,337.49,0.0192,8.264999999999986,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
342.2978,342.4024,0.1046,4.807799999999986,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
347.3672,347.4212,0.054,4.964800000000025,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
347.613,347.6328,0.0198,0.1918000000000006,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
347.7696,347.7878,0.0182,0.1368000000000506,,[],50.382996,control,25n25009.abf,3s_control_2025,output_25n25009,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25009\bout_parameters.csv
